"Cislo faktury";"Dodavatel";"Kod partnera";"Cislo faktury dodavatele";"Typ dokladu";"Variabilni symbol";"Castka";"Mena";"Datum vystaveni";"Datum prijeti";"Datum splatnosti";"Datum uhrady";"Ucel platby";"Uhrada cizi mena";"Castka cizi mena";"Cizi mena ID";"Cislo radku";"Castka bez DPH - radek";"Castka - radek"
1199900060;"NESS Czech s.r.o.";"07147-01";11123553;"F";11123553;3300;"CZK";2012-01-04;2012-01-09;2012-01-18;2012-01-18;"uveřejnění formuláře";3300;3300;"0023606f-e733-414a-82da-4cb7156e818b";1;3300.00;3300.00
1199900061;"NESS Czech s.r.o.";"07147-01";11123690;"F";11123690;3960;"CZK";2012-01-04;2012-01-09;2012-01-25;2012-01-18;"uveřejnění formuláře";3960;3960;"0023606f-e733-414a-82da-4cb7156e818b";1;3960.00;3960.00
1199900062;"Indus s.r.o.";"02287-01";"11FV00592";"F";1100592;188237;"CZK";2011-12-31;2012-01-09;2012-01-14;2012-01-13;"ostraha objektu Janovského za 12/2011";188237;188237;"0023606f-e733-414a-82da-4cb7156e818b";1;188237.00;188237.00
1199900063;"ELPRO  s.r.o.";"02355-01";2011301;"F";2011301;120721,2;"CZK";2012-01-02;2012-01-10;2012-01-23;2012-01-20;"technický servis 12/2011 Janovského";120721,2;120721,2;"0023606f-e733-414a-82da-4cb7156e818b";1;120721.20;120721.20
1199900064;"Naviga 4, s.r.o.";"01857-01";11020044;"F";11020044;5666,4;"CZK";2011-12-14;2012-01-10;2011-12-28;2012-01-16;"Grafické a redakční zpracování a tisk novoročenek 2012 k Programu švýcarsko-české spolupráce";5666,4;5666,4;"0023606f-e733-414a-82da-4cb7156e818b";1;5666.40;5666.40
1199900065;"Pražská teplárenská a.s.";"02318-01";9110127837;"F";9110127837;151676,13;"CZK";2012-01-05;2012-01-10;2012-01-20;2012-01-20;"dodávka tepla Janovského 12/2011";151676,13;151676,13;"0023606f-e733-414a-82da-4cb7156e818b";1;151676.13;151676.13
1199900066;"T-Mobile Czech Republic a.s.";"01169-01";16570112;"F";9152586570;13231;"CZK";2012-01-01;2012-01-10;2012-01-19;2012-01-25;"hovorné za 12/2011";13231;13231;"0023606f-e733-414a-82da-4cb7156e818b";1;13231.00;13231.00
1199900067;"O2 Czech Republic a.s.";"00005-01";505185161;"F";505185161;9248,4;"CZK";2012-01-04;2012-01-10;2012-02-20;2012-01-25;"UTS za 12/2011";9248,4;9248,4;"0023606f-e733-414a-82da-4cb7156e818b";1;9248.40;9248.40
1199900068;"O2 Czech Republic a.s.";"00005-01";505204580;"F";505204580;51235,51;"CZK";2012-01-04;2012-01-10;2012-02-20;2012-01-25;"hlasové služby za 12/2011";51235,51;51235,51;"0023606f-e733-414a-82da-4cb7156e818b";1;51235.51;51235.51
1199900069;"O2 Czech Republic a.s.";"00005-01";505161803;"F";505161803;10268,98;"CZK";2012-01-04;2012-01-10;2012-02-20;2012-01-25;"přípojka, digitální linka ISDN za 12/2011";10268,98;10268,98;"0023606f-e733-414a-82da-4cb7156e818b";1;10268.98;10268.98
1199900070;"GTS Czech s.r.o.";"01275-01";2310273649;"F";2310273649;63365;"CZK";2012-01-04;2012-01-10;2012-02-03;2012-01-25;"hlasové služby za 12/2011";63365;63365;"0023606f-e733-414a-82da-4cb7156e818b";1;63365.00;63365.00
1199900071;"GTS Czech s.r.o.";"01275-01";2310282492;"F";2310282492;279166;"CZK";2012-01-04;2012-01-10;2012-02-03;2012-01-31;"GTS přípojka Internet za 12/2011 - sml. prov. 60D/2011 k č. 332/043/2011";279166;279166;"0023606f-e733-414a-82da-4cb7156e818b";1;279166.00;279166.00
1199900072;"GTS Czech s.r.o.";"01275-01";2310274507;"F";2310274507;1958603;"CZK";2012-01-04;2012-01-10;2012-02-03;2012-01-31;"datové služby za 12/2011 - ke sml. prov. 60D/2011 a k č. 332/043/2011";1958603;1958603;"0023606f-e733-414a-82da-4cb7156e818b";1;1958603.00;1958603.00
1199900073;"Ing. Pavel Vávra - EXTRA";"00908-01";2041211;"F";2041211;47038,8;"CZK";2012-01-02;2012-01-10;2012-01-23;2012-01-13;"12/2011 úklid kancelářské části objektu Voctářova 9, 11";47038,8;47038,8;"0023606f-e733-414a-82da-4cb7156e818b";1;47038.80;47038.80
1199900074;"Ing. Pavel Vávra - EXTRA";"00908-01";2061211;"F";2061211;58332;"CZK";2012-01-02;2012-01-10;2012-01-23;2012-01-13;"mimořádné úklidové práce v kancelářské části objektu Voctářova 9, 11 ";58332;58332;"0023606f-e733-414a-82da-4cb7156e818b";1;58332.00;58332.00
1199900075;"Ing. Pavel Vávra - EXTRA";"00908-01";2051211;"F";2051211;35667,6;"CZK";2012-01-02;2012-01-10;2012-01-23;2012-01-13;"12/2011 úklid ubytovací části objektu Voctářova 11 ";35667,6;35667,6;"0023606f-e733-414a-82da-4cb7156e818b";1;29723.00;35667.60
1199900076;"Centrální depozitář cenných papírů, a.s.";"00328-01";220116589;"F";220116589;3417,6;"CZK";2011-12-31;2012-01-10;2012-01-17;2012-01-18;"výpisy z evidence CP";3417,6;3417,6;"0023606f-e733-414a-82da-4cb7156e818b";1;3417.60;3417.60
1199900077;"FELIX A SPOL. advokátní kancelář, s.r.o.";"02137-01";"1-1087/2011";"F";108711;4200;"CZK";2012-01-05;2012-01-11;2012-02-05;2012-01-16;"kurz";4200;4200;"0023606f-e733-414a-82da-4cb7156e818b";1;4200.00;4200.00
1199900078;"Procházka, Randl, Kubr";"01327-01";60112424;"F";60112424;345562,5;"CZK";2011-12-19;2012-01-11;2012-01-09;2012-01-25;"právní služby ve věci Raffels";345562,5;345562,5;"0023606f-e733-414a-82da-4cb7156e818b";1;345562.50;345562.50
1199900079;"Procházka, Randl, Kubr";"01327-01";60112423;"F";60112423;391029,4;"CZK";2011-12-19;2012-01-11;2012-01-09;2012-01-25;"právní služby ve věci Raffels";391029,4;391029,4;"0023606f-e733-414a-82da-4cb7156e818b";1;391029.40;391029.40
1199900080;"Karel Sedlák, Liftservis";"00163-01";2012002;"F";2012002;32220;"CZK";2012-01-09;2012-01-11;2012-01-30;2012-02-02;"servis výtahů Janovského 4.Q 2011";32220;32220;"0023606f-e733-414a-82da-4cb7156e818b";1;32220.00;32220.00
1199900081;"ELTES s.r.o.";"01058-01";"177/2011";"F";1772011;135066;"CZK";2012-01-03;2012-01-11;2012-02-03;2012-02-02;"pozáruční servis a údržba EZS, EPS, CCTV a ACS za 4. čtvrtletí 2011 - dle sml. 332/064/2008";135066;135066;"0023606f-e733-414a-82da-4cb7156e818b";1;135066.00;135066.00
1199900082;"O2 Czech Republic a.s.";"00005-01";14078664;"F";14078664;9802,8;"CZK";2012-01-05;2012-01-11;2012-02-04;2012-01-31;"digitální okruhy za 12/2011 - k prov. sml. 59D/2011 a k č. 332/042/2011";9802,8;9802,8;"0023606f-e733-414a-82da-4cb7156e818b";1;9802.80;9802.80
1199900083;"O2 Czech Republic a.s.";"00005-01";14102445;"F";14102445;19920;"CZK";2012-01-05;2012-01-11;2012-02-04;2012-01-31;"digitální okruhy za 12/2011 - služba Ethernet Line - dle obj. 42/2011";19920;19920;"0023606f-e733-414a-82da-4cb7156e818b";1;19920.00;19920.00
1199900084;"Česká pošta, s.p.";"04167-01";5134562257;"F";5134562257;28,8;"CZK";2012-01-10;2012-01-11;2012-01-24;2012-01-16;"zpracování pkA";28,8;28,8;"0023606f-e733-414a-82da-4cb7156e818b";1;28.80;28.80
1199900085;"S.ICZ  a.s.";"00556-01";90032933;"F";90032933;35774;"CZK";2012-01-09;2012-01-11;2012-01-30;2012-01-18;"systémová podpora a servis uzlu EUExtranet za 12/2011";35774;35774;"0023606f-e733-414a-82da-4cb7156e818b";1;35774.00;35774.00
1199900086;"Ústřední vojenská nemocnice Praha";"01046-01";1170951;"F";1170951;5400;"CZK";2012-01-09;2012-01-11;2012-01-23;2012-01-18;"preventivní prohlídky zaměstnanců za 12/2011";5400;5400;"0023606f-e733-414a-82da-4cb7156e818b";1;5400.00;5400.00
1199900087;"Lindström s.r.o.";"04047-01";295379;"F";295379;1353,6;"CZK";2011-12-31;2012-01-11;2012-01-19;2012-01-18;"Ostatní služby - čištění a výměna vchodových koberců - Legerova 69";1353,6;1353,6;"0023606f-e733-414a-82da-4cb7156e818b";1;1353.60;1353.60
1199900088;"e-FRACTAL, s.r.o.";"03194-01";201200001;"F";201200001;340800;"CZK";2012-01-06;2012-01-11;2012-01-20;2012-01-23;"podpora aplikace Editor zákonů za 12/2011";340800;340800;"0023606f-e733-414a-82da-4cb7156e818b";1;340800.00;340800.00
1199900089;"Karel Sedlák, Liftservis";"00163-01";2012001;"F";2012001;24360;"CZK";2012-01-09;2012-01-11;2012-01-30;2012-01-18;"servis výtahů za 12/2011 - Letenská";24360;24360;"0023606f-e733-414a-82da-4cb7156e818b";1;24360.00;24360.00
1199900090;"Information technologies s.r.o.";"02267-01";20120006;"F";20120006;120000;"CZK";2012-01-10;2012-01-11;2012-01-31;2012-02-03;"zajištění provozu ISPSP za 12/2011 - přípravná etapa dle sml. 332/086/2009";120000;120000;"0023606f-e733-414a-82da-4cb7156e818b";1;120000.00;120000.00
1199900091;"Information technologies s.r.o.";"02267-01";20120007;"F";20120007;9960;"CZK";2012-01-10;2012-01-11;2012-01-31;2012-02-03;"podpora provozu aplikace Exekutor za 12/2011 - dle sml. 332/133/2010";9960;9960;"0023606f-e733-414a-82da-4cb7156e818b";1;9960.00;9960.00
1199900092;"Generální finanční ředitelství";"06204-01";1270000001;"F";1270000001;84787;"CZK";2012-01-02;2012-01-12;2012-01-23;2012-01-18;"obědy Lazarská za 12/2011";84787;84787;"0023606f-e733-414a-82da-4cb7156e818b";1;84787.00;84787.00
1199900093;"Generální ředitelství cel";"01259-02";1260700011;"F";1260700011;5284,76;"CZK";2012-01-05;2012-01-12;2012-01-19;2012-01-18;"úklid za 11/2011 - Washingtonova";5284,76;5284,76;"0023606f-e733-414a-82da-4cb7156e818b";1;5284.76;5284.76
1199900094;"Generální ředitelství cel";"01259-02";1260700012;"F";1260700012;5284,76;"CZK";2012-01-05;2012-01-12;2012-01-19;2012-01-18;"úklid za 12/2011 - Washingtonova";5284,76;5284,76;"0023606f-e733-414a-82da-4cb7156e818b";1;5284.76;5284.76
1199900095;"Pražská energetika, a.s.";"00021-01";9121184727;"F";9121184727;232986,18;"CZK";2012-01-09;2012-01-12;2012-01-30;2012-01-18;"spotřeba elektřiny za 12/2011 - Voctářova";7986,18;232986,18;"0023606f-e733-414a-82da-4cb7156e818b";1;194155.15;232986.18
1199900096;"Pražská energetika, a.s.";"00021-01";9121183746;"F";9121183746;9018,91;"CZK";2012-01-09;2012-01-12;2012-01-30;2012-01-26;"vyúčtování PRE 12/2011 Hybernská";9018,91;9018,91;"0023606f-e733-414a-82da-4cb7156e818b";1;9018.91;9018.91
1199900097;"Pražská energetika, a.s.";"00021-01";9121183883;"F";9121183883;11353,52;"CZK";2012-01-09;2012-01-12;2012-01-30;2012-01-26;"vyúčtování PRE 12/2011 Janovského";11353,52;11353,52;"0023606f-e733-414a-82da-4cb7156e818b";1;11353.52;11353.52
1199900098;"Pražská energetika, a.s.";"00021-01";9121184397;"F";9121184397;5842,04;"CZK";2012-01-09;2012-01-12;2012-01-30;2012-01-18;"spotřeba elektřiny za 12/2011 - Letenská 15";5842,04;5842,04;"0023606f-e733-414a-82da-4cb7156e818b";1;5842.04;5842.04
1199900099;"Pražská energetika, a.s.";"00021-01";9121184985;"F";9121184985;710273,61;"CZK";2012-01-09;2012-01-12;2012-01-30;2012-01-18;"spotřeba elektřiny za 12/2011 - Letenská 15";710273,61;710273,61;"0023606f-e733-414a-82da-4cb7156e818b";1;710273.61;710273.61
1199900100;"O2 Czech Republic a.s.";"00005-01";14100397;"F";14100397;7620;"CZK";2012-01-05;2012-01-12;2012-01-19;2012-01-31;"služby IP VPN Expres Komfort za 12/2011 - dle obj. 50/2011";7620;7620;"0023606f-e733-414a-82da-4cb7156e818b";1;7620.00;7620.00
1199900101;"O2 Czech Republic a.s.";"00005-01";14073096;"F";14073096;2830906,8;"CZK";2012-01-05;2012-01-12;2012-02-04;2012-01-31;"služby IP VPN - Internet OnLine Fixed - pevné připojení za 12/2011 - ke sml. prov. 59D/2011 ke sml. č. 332/042/2011";2830906,8;2830906,8;"0023606f-e733-414a-82da-4cb7156e818b";1;2830906.80;2830906.80
1199900102;"Lindström s.r.o.";"04047-01";294689;"F";294689;1353,6;"CZK";2011-12-31;2012-01-12;2012-01-19;2012-01-18;"čištění a servis vchodových rohoží - objekt Voctářova 9,11";1353,6;1353,6;"0023606f-e733-414a-82da-4cb7156e818b";1;1353.60;1353.60
1199900103;"DATACONS s.r.o.";"05911-01";3102110066;"F";3102110066;755755,2;"CZK";2012-01-11;2012-01-13;2012-02-01;2012-02-03;"administrace SD - komponent IISSP - za 12/2011 - ke sml. 332/083/2011";755755,2;755755,2;"0023606f-e733-414a-82da-4cb7156e818b";1;755755.20;755755.20
1199900104;"FINAPP audit s.r.o.";"07070-01";120100001;"F";120100001;50000;"CZK";2012-01-13;2012-01-16;2012-01-27;2012-02-14;"Audit projektu  objednávka 11/153";50000;50000;"0023606f-e733-414a-82da-4cb7156e818b";1;50000.00;50000.00
1200000001;"Pražská plynárenská, a.s.";"00986-02";408194;"Z";4081940122;221000;"CZK";2011-12-14;2012-01-02;2012-01-13;2012-01-11;"1/2012 záloha na dodávku zemního plynu  - Voctářova";221000;221000;"0023606f-e733-414a-82da-4cb7156e818b";1;221000.00;221000.00
1200000002;"Pražská teplárenská a.s.";"02318-01";6291301;"Z";6291301;284500;"CZK";2011-12-23;2012-01-02;2012-01-25;2012-01-24;"záloha na dodávku tepla Janovského pro rok 2012";284500;284500;"0023606f-e733-414a-82da-4cb7156e818b";1;284500.00;284500.00
1200000003;"Moraviapress a.s.";"00114-01";60178116;"D";60178116;-466;"CZK";2011-12-29;2012-01-02;2012-01-19;2012-01-18;"Dobropis za předplatné """"Sbírky zákonů na r. 2011""""";466;466;"0023606f-e733-414a-82da-4cb7156e818b";1;-466.00;-466.00
1200000004;"VYSOKÁ ŠKOLA EKONOMICKÁ V PRAZE";"04266-01";997041;"Z";997041;5760;"CZK";2012-01-04;2012-01-04;2012-01-05;2012-01-10;"Seminář";5760;5760;"0023606f-e733-414a-82da-4cb7156e818b";1;5760.00;5760.00
1200000005;"JUDr. Alan Korbel";"01107-01";120100001;"F";120100001;600000;"CZK";2012-01-01;2012-01-04;2012-01-15;2012-01-11;"právní pomoc - 1/2012";600000;600000;"0023606f-e733-414a-82da-4cb7156e818b";1;600000.00;600000.00
1200000006;"IVITERA a.s.";"03203-01";111439;"F";111439;8892;"CZK";2012-01-02;2012-01-04;2012-01-23;2012-02-07;"služba Moje Educity SW na 1.Q.2012 - k 403/128/2004";8892;8892;"0023606f-e733-414a-82da-4cb7156e818b";1;8892.00;8892.00
1200000007;"Česká provincie Congregatio Jesu";"01358-01";"1/2012";"F";12012;12141;"CZK";2012-01-02;2012-01-04;2012-01-16;2012-01-20;"nájemné na I. čtvrtletí 2012";12141;12141;"0023606f-e733-414a-82da-4cb7156e818b";1;12141.00;12141.00
1200000008;"Česká televize";"00064-01";210217;"F";8880115340;405;"CZK";2006-09-01;2012-01-04;2012-01-15;2012-01-11;"televizní poplatky na 1. čtvrtletí 2012";405;405;"0023606f-e733-414a-82da-4cb7156e818b";1;405.00;405.00
1200000009;"TSM, spol. s r.o.";"00087-01";1002540009;"Z";1002540009;3300;"CZK";2012-01-04;2012-01-04;2012-01-18;2012-01-10;"Seminář";3300;3300;"0023606f-e733-414a-82da-4cb7156e818b";1;3300.00;3300.00
1200000010;"Hexnerová Ivana, RNDr.";"00151-01";9200140;"Z";9200140;11820;"CZK";2012-01-04;2012-01-04;2012-01-18;2012-01-10;"Seminář";11820;11820;"0023606f-e733-414a-82da-4cb7156e818b";1;11820.00;11820.00
1200000011;"Hexnerová Ivana, RNDr.";"00151-01";9200144;"Z";9200144;2390;"CZK";2012-01-04;2012-01-04;2012-01-18;2012-01-10;"Seminář";2390;2390;"0023606f-e733-414a-82da-4cb7156e818b";1;2390.00;2390.00
1200000012;"ALFA CLASSIC  a.s.";"00502-01";1120100122;"F";1120100122;169;"CZK";2012-01-05;2012-01-05;2012-01-19;2012-01-11;"hygienické prostředky pro kanceláře Voctářova - fakturace zbytku nedodaného ale objednaného zboží k obj.744/29/2011 ze dne 22.11.2012";169;169;"0023606f-e733-414a-82da-4cb7156e818b";1;169.00;169.00
1200000013;"Tycová Hana";"00152-01";2012100030;"Z";2012100030;4332;"CZK";2012-01-03;2012-01-05;2012-01-17;2012-01-10;"Seminář";4332;4332;"0023606f-e733-414a-82da-4cb7156e818b";1;4332.00;4332.00
1200000014;"Tycová Hana";"00152-01";2012100008;"Z";2012100008;4332;"CZK";2012-01-02;2012-01-05;2012-01-16;2012-01-10;"Seminář";4332;4332;"0023606f-e733-414a-82da-4cb7156e818b";1;4332.00;4332.00
1200000015;"Bernard Radovan, JUDr.";"05973-01";"DMF/7/2011";"D";72011;-5719,2;"CZK";2012-01-02;2012-01-05;2012-02-21;2012-02-02;"RP 2324 125  dobropis za poskytnuté právní služby ve věci Sampratrans, v rozsahu překročeného sjednaného limitu, AK Bernard Legal; 12/2011";5719,2;5719,2;"0023606f-e733-414a-82da-4cb7156e818b";1;-5719.20;-5719.20
1200000016;"PRONIX, s.r.o.";"00873-01";"FO94520";"F";94520;8255;"CZK";2012-01-01;2012-01-05;2012-01-22;2012-01-26;"servis UPS Voct. na 1/2012 - k 332/032/2009";8255;8255;"0023606f-e733-414a-82da-4cb7156e818b";1;8255.00;8255.00
1200000017;"PRONIX, s.r.o.";"00873-01";"FO94519";"F";94519;25560;"CZK";2012-01-01;2012-01-05;2012-01-22;2012-01-26;"servis UPS a MTG Voct. a Let.  1/2012 - k 332/052/2007";25560;25560;"0023606f-e733-414a-82da-4cb7156e818b";1;25560.00;25560.00
1200000018;"Aplis. cz, a.s.";"02236-01";14220011;"F";14220011;335808;"CZK";2012-01-01;2012-01-05;2012-01-21;2012-02-06;"roční maintenance k abc Suite - DMS -  na r. 2012 - k 332/002/2011";335808;335808;"0023606f-e733-414a-82da-4cb7156e818b";1;335808.00;335808.00
1200000019;"Aplis. cz, a.s.";"02236-01";14220008;"F";14220008;155520;"CZK";2012-01-01;2012-01-05;2012-01-21;2012-02-06;"Podpora provozu a údržba systému abcSuite-DMS na 1. čtvrtletí 2012 - k 332/012/2011";155520;155520;"0023606f-e733-414a-82da-4cb7156e818b";1;155520.00;155520.00
1200000020;"Aplis. cz, a.s.";"02236-01";14220007;"F";14220007;72000;"CZK";2012-01-01;2012-01-05;2012-01-21;2012-02-16;"aktualizace a tech. podpora databázového prostředí na 1. čtvrtletí 2012 - k 332/052/2009";72000;72000;"0023606f-e733-414a-82da-4cb7156e818b";1;72000.00;72000.00
1200000021;"Moudrý překlad, s.r.o.";"00636-01";120102738;"F";120102738;30492;"CZK";2012-01-03;2012-01-05;2012-01-17;2012-01-13;"překlad  č. 81 Aj - Čj";30492;30492;"0023606f-e733-414a-82da-4cb7156e818b";1;30492.00;30492.00
1200000022;"Moraviapress a.s.";"00114-01";50490550;"F";50490550;2349;"CZK";2011-12-29;2012-01-06;2012-01-19;2012-01-11;"Sbírky zákonů za r. 2011 (Středisko cenných papírů)";2349;2349;"0023606f-e733-414a-82da-4cb7156e818b";1;2349.00;2349.00
1200000023;"Kooperativa pojišťovna, a.s., Vienna Insurance Group";"00841-01";2267527100;"F";2267527100;15776;"CZK";2012-01-02;2012-01-06;2012-01-16;2012-01-13;"havarijní pojištění nově pořízeného služebního vozidla 2AP 83-86 pro období 5.1.2012 - 4.1.2013";15776;15776;"0023606f-e733-414a-82da-4cb7156e818b";1;15776.00;15776.00
1200000024;"DOVOZ TISKU PRAHA, SUWECO CZ, s.r.o.";"00331-01";6121200036;"D";6121200036;-3022,8;"CZK";2012-01-03;2012-01-06;2012-01-31;2012-02-28;"dobropis - Energetický regulační věstník na r. 2012 - nevychází";3022,8;3022,8;"0023606f-e733-414a-82da-4cb7156e818b";1;-3022.80;-3022.80
1200000025;"Archipo, spol. s r.o.";"06460-01";12100021;"F";12100021;32585,5;"CZK";2012-01-02;2012-01-06;2012-02-06;2012-02-03;"Archivní činnost a uložení archivačních písemností  AKL a ZFDZ na 1. čtvrtletí 2012. Dodatek č.8 z 28.12.2010 ke smlouvě č. 1090601 ze dne  26.7.2001. ";32585,5;32585,5;"0023606f-e733-414a-82da-4cb7156e818b";1;32585.50;32585.50
1200000026;"IBM Česká republika, spol. s r.o.";"00223-01";146575;"F";146575;8809840,08;"CZK";2012-01-02;2012-01-06;2012-01-27;2012-02-02;"IISSP 332/215/2008 Příloha č. 1 podpora licencí";8809840,08;8809840,08;"0023606f-e733-414a-82da-4cb7156e818b";1;8809840.08;8809840.08
1200000027;"IBM Česká republika, spol. s r.o.";"00223-01";146576;"F";146576;8747232;"CZK";2012-01-02;2012-01-06;2012-01-27;2012-02-02;"IISSP 332 /215/2008 Příloha č. 1 podpora licencí";8747232;8747232;"0023606f-e733-414a-82da-4cb7156e818b";1;8747232.00;8747232.00
1200000028;"IBM Česká republika, spol. s r.o.";"00223-01";146577;"F";146577;242673,6;"CZK";2012-01-02;2012-01-06;2012-01-27;2012-02-02;" IISSP 332 /215/2008 Příloha č. 1 podpora licencí";242673,6;242673,6;"0023606f-e733-414a-82da-4cb7156e818b";1;242673.60;242673.60
1200000029;"1. VOX a.s.";"00643-01";12000208;"Z";12000208;3638;"CZK";2012-01-06;2012-01-06;2012-01-13;2012-01-11;"Seminář";3638;3638;"0023606f-e733-414a-82da-4cb7156e818b";1;3638.00;3638.00
1200000030;"Tiskárna Libertas a.s.";"00435-01";711020;"D";711020;-3549;"CZK";2011-12-31;2012-01-06;2012-01-14;2012-03-21;"dobropis - Cenový věstník za r. 2011";3549;3549;"0023606f-e733-414a-82da-4cb7156e818b";1;-3549.00;-3549.00
1200000031;"Tiskárna Libertas a.s.";"00435-01";711020;"D";711020;-67;"CZK";2011-12-31;2012-01-06;2012-01-14;2012-03-21;"dobropis - Finanční zpravodaj za r. 2011";201;67;"0023606f-e733-414a-82da-4cb7156e818b";2;-67.00;-67.00
1200000032;"TRIADA spol. s.r.o.";"00717-01";"12/95/0005";"Z";12950005;1790;"CZK";2012-01-05;2012-01-09;2012-02-01;2012-01-13;"Konference";1790;1790;"0023606f-e733-414a-82da-4cb7156e818b";1;1790.00;1790.00
1200000033;"TRIADA spol. s.r.o.";"00717-01";"12/95/0006";"Z";12950006;1790;"CZK";2012-01-05;2012-01-09;2012-02-01;2012-01-13;"Konference";1790;1790;"0023606f-e733-414a-82da-4cb7156e818b";1;1790.00;1790.00
1200000034;"TRIADA spol. s.r.o.";"00717-01";"12/95/0007";"Z";12950007;1790;"CZK";2012-01-05;2012-01-09;2012-02-01;2012-01-13;"Konference";1790;1790;"0023606f-e733-414a-82da-4cb7156e818b";1;1790.00;1790.00
1200000035;"TRIADA spol. s.r.o.";"00717-01";"12/95/0008";"Z";12950008;1790;"CZK";2012-01-05;2012-01-09;2012-02-01;2012-01-13;"Konference";1790;1790;"0023606f-e733-414a-82da-4cb7156e818b";1;1790.00;1790.00
1200000036;"Dana Pokorná ";"03254-01";22012;"F";22012;2070;"CZK";2012-01-09;2012-01-10;2012-01-23;2012-01-13;"praní a mandlování prádla";2070;2070;"0023606f-e733-414a-82da-4cb7156e818b";1;2070.00;2070.00
1200000037;"Hexnerová Ivana, RNDr.";"00151-01";9200311;"Z";9200311;8810;"CZK";2012-01-09;2012-01-10;2012-01-24;2012-01-18;"Seminář";8810;8810;"0023606f-e733-414a-82da-4cb7156e818b";1;8810.00;8810.00
1200000038;"KLIMAK s.r.o.";"00903-01";10310267;"F";10310267;59201;"CZK";2012-01-05;2012-01-11;2012-01-26;2012-02-10;"oprava vzduchotechniky - dodávka a montáž";59201;59201;"0023606f-e733-414a-82da-4cb7156e818b";1;59201.00;59201.00
